Data_sheet,Measuring_Date,Body_of_water,Year,Fish_ID,Other_ID,Measured_by,Picture_direction,SL,Body_depth,AP_length,AP_length_corrected,AP_width,AP_width_corrected,AP_PA,Jaw_length,Plate_L_Combined,Plate_R_Combined,Plate_L_1,Plate_L_2,Plate_L_3,Plate_L_4,Plate_L_5,Plate_L_6,Plate_L_7,Plate_L_8,Plate_L_9,Plate_L_10,Plate_L_11,Plate_R_1,Plate_R_2,Plate_R_3,Plate_R_4,Plate_R_5,Plate_R_6,Plate_R_7,Plate_R_8,Plate_R_9,Plate_R_10,Plate_R_11,Plate_L_total,Plate_R_total,Plate_LR_total,PPL,PPW,PP_PA,Dorsal_1,Dorsal_1_PA,Dorsal_2,Dorsal_2_PA,Pelvic_spine,Pelvic_spine_PA,Sex,Dorsal_3,Dorsal_3_PA,Eye_diameter,Parasites ,Parasite_type,Juvenile,Eggs,Opened before picture,Comments,General_comments,Collection_comments
,,Rouge Lake,2022,HG220330,,SS,,47.40,11.30,5.73,5.73,1.35,1.35,Y,3.36,567,56,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2,5,5.66,2.01,Y,NA,N,3.36,Y,3.26,Y,NA,0.65,Y,4.53,N,,,,,,,
,,Rouge Lake,2022,HG220267,,SS,,50.92,11.75,6.35,6.35,1.42,1.42,Y,3.81,5678,6,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,5,7.3,1.92,Y,2.83,Y,3.37,Y,4.62,Y,M,0.64,Y,4.61,N,,,,,,,
,,Rouge Lake,2022,HG220288,,SS,,57.05,13.26,6.14,6.14,1.18,1.18,Y,4.22,567,67,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,5,8.27,2.5,Y,3.24,Y,3.37,Y,4.92,Y,M,NA,N,4.51,N,,,,,,,
,,Rouge Lake,2022,HG220263,,SS,,53.38,12.94,5.64,5.64,1.08,1.08,Y,4.19,567,67,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,5,8,2.18,Y,2.69,Y,3.38,Y,4.58,Y,M,0.65,Y,5.24,N,,,,,,,
,,Rouge Lake,2022,HG220307,,SS,,49.04,11.76,5.64,5.64,1.09,1.09,Y,3.33,678,67,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,5,5.04,1.5,Y,2.67,Y,3.38,Y,4.73,Y,M,0.78,Y,4.54,N,,,,,,,
,,Rouge Lake,2022,HG220305,,SS,,61.75,15.42,6.98,6.98,1.50,1.50,Y,5.14,567,6,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,4,8.44,3.16,Y,3.49,Y,3.42,Y,4.9,Y,M,NA,N,5.66,N,,,,,,,
,,Rouge Lake,2022,HG220304,,SS,,47.52,10.23,5.51,5.51,0.59,0.59,Y,3.13,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58,1.88,Y,2.33,Y,3.43,Y,4.26,Y,F,NA,N,4.29,N,,,,,,,
,,Rouge Lake,2022,HG220293,,SS,,52.39,12.07,4.86,4.86,1.17,1.17,Y,3.67,67,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,5.51,1.72,Y,2.55,Y,3.44,Y,5.23,Y,M,0.99,Y,4.90,N,,,,,,,
,,Rouge Lake,2022,HG220298,,SS,,51.96,12.91,5.96,5.96,1.19,1.19,Y,3.85,56,567,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,3,5,6.86,2.66,Y,2.65,Y,3.45,Y,4.72,Y,M,0.95,Y,4.78,N,,,,,,,
,,Rouge Lake,2022,HG220338,,SS,,59.07,13.74,6.76,6.76,1.61,1.61,Y,4.54,67,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,7.1,2.66,Y,3.03,Y,3.45,Y,5.41,Y,M,0.89,Y,5.30,N,,,,,,,
,,Rouge Lake,2022,HG220317,,SS,,48.45,10.89,5.66,5.66,1.22,1.22,Y,3.20,67,67,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,4,5.98,1.94,Y,2.02,Y,3.46,Y,4.83,Y,F,0.70,Y,4.35,Y,?,,,,,,
,,Rouge Lake,2022,HG220326,,SS,,57.74,13.71,6.53,6.53,1.58,1.58,Y,4.41,5678,5678,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,4,8,6.35,2.6,Y,3.23,Y,3.46,Y,5.32,Y,M,0.65,Y,5.43,N,,,,,,,
,,Rouge Lake,2022,HG220312,,SS,,48.64,10.33,5.87,5.87,1.13,1.13,Y,3.24,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5.83,2.07,Y,3.05,Y,3.47,Y,5.3,Y,F,0.92,Y,4.34,N,,,,,,,
,,Rouge Lake,2022,HG220274,,SS,,50.81,12.00,6.44,6.44,1.14,1.14,Y,3.83,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98,2.4,Y,2.32,Y,3.48,Y,4.76,Y,M,0.39,Y,4.75,N,,,,,,,
,,Rouge Lake,2022,HG220297,,SS,,61.33,14.65,7.63,7.63,1.28,1.28,Y,5.28,56,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3,8.07,2.89,Y,3.04,Y,3.48,Y,4.68,Y,M,0.63,Y,5.83,Y,?,,,,,,
11,2025-07-19,Serendipity Lake,2025,HGZM0386,,ZM,L,39.03,7.99,1.14,1.14,1.54,1.54,Y,2.57,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.21,Y,2.29,Y,NA,N,M,0.74,Y,3.91,N,,,,N,Ap triangular,,
11,2025-07-19,Serendipity Lake,2025,HGZM0373,,ZM,L,50.73,10.56,5.52,5.52,1.36,1.36,Y,2.85,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.43,Y,3.27,Y,NA,N,F,1.27,Y,4.74,N,,,1,N,Pelvic plate not really real,,
11,2025-07-19,Serendipity Lake,2025,HGZM0378,,ZM,L,53.62,11.62,5.86,5.86,1.33,1.33,Y,3.52,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.15,Y,3.46,Y,NA,N,F,0.86,Y,4.84,N,,,2,N,Pelvic plate not really real,,
11,2025-07-19,Serendipity Lake,2025,HGZM0384,,ZM,L,59.29,12.80,6.50,6.50,1.68,1.68,Y,3.74,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17,2.26,Y,3.28,Y,3.81,Y,5.38,Y,F,1.42,Y,5.28,N,,,1,N,,,
11,2025-07-19,Serendipity Lake,2025,HGZM0371,,ZM,L,55.15,11.97,6.46,6.46,1.25,1.25,Y,3.62,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.82,Y,3.51,Y,NA,N,F,1.39,Y,5.33,N,,,1,N,,,
11,2025-07-19,Serendipity Lake,2025,HGZM0375,,ZM,L,45.14,9.74,4.11,4.11,0.97,0.97,Y,3.08,6,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.37,1.74,Y,2.15,Y,2.66,Y,NA,N,M,1.20,Y,4.44,N,,,,N,PP not super real,,
11,2025-07-19,Serendipity Lake,2025,HGZM0399,,ZM,L,45.83,10.74,2.51,2.51,0.95,0.95,Y,2.85,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.04,Y,2.34,Y,0.54,Y,F,1.18,Y,4.36,N,,,2,N,,,
11,2025-07-19,Serendipity Lake,2025,HGZM0374,,ZM,L,51.57,10.44,5.79,5.79,1.27,1.27,Y,3.24,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,2.66,Y,2.28,Y,3.16,Y,NA,N,F,0.71,Y,4.79,N,,,1,N,,,
11,2025-07-19,Serendipity Lake,2025,HGZM0393,,ZM,L,45.48,9.89,4.57,4.57,1.04,1.04,Y,3.15,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.45,Y,3.02,Y,NA,N,M,1.06,Y,4.65,N,,,,N,,,
11,2025-07-19,Serendipity Lake,2025,HGZM0396,,ZM,L,48.40,10.55,5.09,5.09,0.91,0.91,Y,3.46,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,1.98,Y,2.21,Y,NA,N,M,0.82,Y,5.05,N,,,,N,,,
11,2025-07-19,Serendipity Lake,2025,HGZM0372,,ZM,L,47.11,10.92,4.26,4.26,0.77,0.77,Y,3.18,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,1.95,Y,2.64,Y,NA,N,M,0.98,Y,4.56,N,,,,N,,,
11,2025-07-19,Serendipity Lake,2025,HGZM0376,,ZM,L,62.23,12.49,2.95,2.95,3.01,3.01,Y,3.86,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,NA,N,3.75,Y,NA,N,F,1.59,Y,5.64,N,,,1,N,"Two D3s, AP triangular",,
11,2025-07-19,Serendipity Lake,2025,HGZM0380,,ZM,L,41.66,8.51,4.96,4.96,0.89,0.89,Y,2.28,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,1.74,Y,2.92,Y,NA,N,F,0.92,Y,3.86,N,,,,N,,,
11,2025-07-19,Serendipity Lake,2025,HGZM0383,,ZM,L,45.34,10.13,4.95,4.95,0.99,0.99,Y,2.79,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.32,Y,2.71,Y,NA,N,F,1.02,Y,4.41,N,,,2,N,,,
11,2025-07-19,Serendipity Lake,2025,HGZM0391,,ZM,L,48.59,11.42,5.38,5.38,0.67,0.67,Y,3.63,6,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,3,NA,NA,N,2.69,Y,3.14,Y,NA,N,M,1.02,Y,4.95,N,,,,N,,,
11,2025-07-21,Serendipity Lake,2025,HGZM0385,,ZM,L,47.49,10.64,5.63,5.63,1.39,1.39,Y,3.00,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.10,Y,2.55,Y,NA,N,F,1.10,Y,4.65,N,,,,N,,,
11,2025-07-21,Serendipity Lake,2025,HGZM0394,,ZM,L,56.94,11.66,2.08,NA,2.44,NA,N,3.44,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,NA,N,3.83,Y,NA,N,F,1.16,Y,5.13,N,,,,N,"AP rounded, basal, not really real AP",,
11,2025-07-21,Serendipity Lake,2025,HGZM0392,,ZM,L,49.09,11.27,4.76,4.76,0.91,0.91,Y,3.42,56,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3,NA,NA,N,2.33,Y,2.80,Y,NA,N,M,0.66,Y,4.83,N,,,,N,,,
11,2025-07-21,Serendipity Lake,2025,HGZM0377,,ZM,L,39.50,8.30,3.90,3.90,0.78,0.78,Y,2.69,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.35,Y,2.54,Y,NA,N,M,1.36,Y,3.92,N,,,,N,,,
11,2025-07-21,Serendipity Lake,2025,HGZM0381,,ZM,L,46.50,10.42,4.55,4.55,0.58,0.58,Y,3.53,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.35,Y,2.99,Y,NA,N,M,0.98,Y,4.69,N,,,,N,,,
11,2025-07-21,Serendipity Lake,2025,HGZM0398,,ZM,L,44.76,10.17,4.41,4.41,0.77,0.77,Y,3.12,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.31,Y,2.69,Y,NA,N,M,1.07,Y,4.51,N,,,,N,,,
11,2025-07-21,Serendipity Lake,2025,HGZM0395,,ZM,L,47.86,10.69,4.86,4.86,0.69,0.69,Y,3.79,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.27,Y,2.56,Y,NA,N,M,0.65,Y,4.76,N,,,,N,,,
11,2025-07-21,Serendipity Lake,2025,HGZM0390,,ZM,L,44.41,9.81,5.26,5.26,0.76,0.76,Y,2.89,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,1.60,Y,2.25,Y,NA,N,F,1.09,Y,4.15,N,,,2,N,,,
11,2025-07-21,Serendipity Lake,2025,HGZM0388,,ZM,L,51.23,11.85,6.14,6.14,0.67,0.67,Y,3.15,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.13,Y,2.24,Y,0.96,Y,F,0.96,Y,4.70,N,,,2,N,,,
11,2025-07-21,Serendipity Lake,2025,HGZM0389,,ZM,L,46.27,10.80,5.83,5.83,0.89,0.89,Y,3.10,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90,2.06,Y,2.24,Y,2.99,Y,NA,N,F,1.11,Y,4.42,N,,,3,N,Pelvic plate not really real,,
11,2025-07-21,Serendipity Lake,2025,HGZM0379,,ZM,L,49.47,11.21,5.02,5.02,0.82,0.82,Y,3.74,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.54,Y,2.77,Y,NA,N,M,0.99,Y,4.77,N,,,,N,,,
11,2025-07-21,Serendipity Lake,2025,HGZM0397,,ZM,L,44.13,9.78,5.00,5.00,0.97,0.97,Y,2.66,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.11,Y,2.76,Y,NA,N,F,0.87,Y,4.33,N,,,,N,,,
11,2025-07-21,Serendipity Lake,2025,HGZM0387,,ZM,L,51.30,10.88,5.30,5.30,1.04,1.04,Y,3.35,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.15,Y,2.65,Y,NA,N,M,1.02,Y,5.18,N,,,,N,,,
11,2025-07-21,Serendipity Lake,2025,HGZM0382,,ZM,L,51.24,11.10,3.79,3.79,0.87,0.87,Y,4.12,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.50,Y,3.01,Y,NA,N,M,1.08,Y,4.85,N,,,,N,,,
11,2025-07-21,Serendipity Lake,2025,HGZM0400,,ZM,L,46.99,10.70,4.96,4.96,1.23,1.23,Y,3.22,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.03,Y,2.41,Y,NA,N,M,1.15,Y,4.50,N,,,,N,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rouge Lake,2024,HG231108,,AET,,58.96,13.14,7.08,7.08,0.93,0.93,Y,4.54,7,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.11,2.35,Y,2.55,Y,3.39,Y,3.92,Y,M,0.26,Y,,Y,round,,,,,,
,,Rouge Lake,2024,HG231109,,AET,,63.14,12.32,5.07,5.07,1.21,1.21,Y,4.92,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,7.52,2.38,Y,2.49,Y,2.83,Y,4.34,Y,M,0.34,Y,,N,,,,,,,
,,Rouge Lake,2024,HG231110,,AET,,58.83,12.57,6.17,6.17,0.96,0.96,Y,4.41,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36,2.39,Y,2.47,Y,3.8,Y,4.1,Y,M,0.24,Y,,N,,,,,,,
,,Rouge Lake,2024,HG231111,,AET,,62.78,13.59,5.66,5.66,0.64,0.64,Y,4.63,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,6.21,3.55,Y,2.69,Y,3.73,Y,4.39,Y,F,0.51,Y,,Y,round,,2,,,,
,,Rouge Lake,2024,HG231161,,AET,,62.38,14.14,7.29,7.29,1.08,1.08,Y,5.09,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5.98,2.69,Y,2.61,Y,3.8,Y,4.85,Y,M,0.83,Y,,N,,,,,,,
,,Rouge Lake,2024,HG231162,,AET,,63.32,14.46,7.10,7.10,0.81,0.81,Y,5.46,NA,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,8.72,2.98,Y,2.82,Y,3,Y,3.57,Y,M,0.94,Y,,N,,,,,,,
,,Rouge Lake,2024,HG231163,,AET,,64.51,14.50,7.42,7.42,1.48,1.48,Y,5.62,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48,2.98,Y,3.13,Y,4.47,Y,5.81,Y,M,0.81,Y,,N,,,,,,,
,,Rouge Lake,2024,HG231164,,AET,,63.28,14.94,7.29,7.29,1.59,1.59,Y,5.25,567,3567,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,3,4,7,8.38,3.69,Y,2.86,Y,3.32,Y,5.24,Y,M,0.78,Y,,Y,round,,,,,,
,,Rouge Lake,2024,HG231165,,AET,,62.40,13.93,6.55,6.55,1.10,1.10,Y,5.23,456,5678,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,4,7,7.46,3.16,Y,3.12,Y,3.67,Y,4.68,Y,M,1,Y,,N,,,,,,,
